Title,Date,Location,Description,ImageURL,User Name,Time_Zone,End_Date,Long_Lat
DRAIS NIGHTCLUB - GUEST LIST - LAS VEGAS,4/8/2018 22:00,"Drai's Beachclub & Nightclub, Las Vegas","ADAM KURTZ LIST @ DRAIS NIGHTCLUB
DOORS OPEN AT 10PM
LADIES FREE UNTIL 1AM
GUYS WITH A FEMALE GUEST FREE UNTIL 1AM
DRESS CODE: NO HATS, NO SNEAKERS, NO SHORTS, NO FLIP FLOPS, DRESS TO IMPRESS
MUST HAVE A VALID 21+ ID TO ENTER
YOUR CONFIRMATION THAT YOU RECIEVE THROUGH E-MAIL IS YOUR TICKET
MAKE SURE YOU SHOW THE CONFIRMATION E-MAIL AT THE GUEST LIST LINE AND NOT THE EVENTBRITE TICKET FOR ENTRY


If you're not in the club scene, or your only interaction with the club scene is turning up for the music, you might not know the name Victor Drai. That's ok. He put his name all over something you're sure to remember -- Drai's Nightclub. It's the place in Vegas for club patrons who know the difference between upscale and just scaled up.
An elevator ride above the Cromwell, a sensual boutique hotels on the Las Vegas Strip, Drai's Nightclub continues the Cromwell's attitude of specifically-chic ambiance catering to a crowd of clever and well-off waifs. The clientele can tell that the Strip is changing and they know how small batches of craft work offer greater taste. So coming to Drai's means accepting that the club is as much a place for art as getting wasted.
They offer the usual decadence you'd expect like private jet charters and bottle service packages including ridiculously expensive champagne. But even for the average club goer the space is filled with the party favors, drinks and a giant disco ball you need to create a priceless night. And that's just inside.
When the night is warm, which is a lot of time in Vegas, the pool area is open with a view of the Strip, Caesar's Palace and Bellagio across the street, and the occasional burst of fireworks set off by someone who probably paid more for that honor than we make in a month of writing about it.
In many ways, Drai's Nightclub is like its competitors and it's cohorts -- Drai's Afterhours and Drai's Beach Club -- but thanks to the efforts of renowned creator Victor Drai and the smaller but special styling of the Cromwell, Drai's Nightclub has carved out a star-shaped space in a city almost bursting with supernovas. And with the mega performers who have hit the stage, like Iggy Azalea, the Weekend and more, Drai's Nightclub is a venue that brings the show to the party and thanks you for attendance.
If you want a true nightclub experience that still speaks to the boutique mentality of the too-cool-for-everything millennium, try Drai's Nightclub. Then go to Drai's Afterhours. The contrast makes them both cooler.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F39368915%2F223526219891%2F1%2Foriginal.jpg?w=1000&rect=0%2C44%2C180%2C90&s=5a18704731e690095db56371f4b1ddfc,,PST,4/9/2018 22:00,"(36.115049, -115.172144)"
DRAIS NIGHTCLUB | FREE GUESTLIST,"FRI, APR 6 10:30 PM","5939 S Las Vegas Blvd, Las Vegas","DRAIS NIGHTCLUB FREE GUETLIST
male and female free Guestlist rsvp on the link below
http://bit.ly/VEGAS_Guestlist_eventbrite

IMPORTANT PLEASE READ
must register on the link above for free vip admission to DRAIS Night club Vegas",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F43002958%2F240220126925%2F1%2Foriginal.jpg?w=1000&rect=0%2C88%2C1060%2C530&s=8428b3fc9954f55839a2cd29349493c4,,PST,4/7/2018 22:30,"(36.0802269, -115.1725495)"
Till Dawn Group Presents: The Best of Las Vegas,4/6/2018 15:30,"Las Vegas , Las Vegas","Going to Vegas this weekend?
Get on our FREE GUEST LISTS

Sign up and be added to ALL of our guest lists at
every one of our partnered venues:
Marquee Nightclub
Tao Nightclub
California Love Pool Party at Tao Beach

See rules and details below.
Want more than guest list? Book a table and bottles at any of our venues.
Contact: 562-243-5001

BASIC RULES AND REMINDERS
- Must text or call Joe when you arrive, 562-243-5001
- Must have an even ratio of Guys to Girls, OR more Girls
- Must be in dress code
- Must arrive early, before Guest List but off times
- Must not be overly intoxicated at time of arrival
- PLEASE let us know asap if you want a VIP Table
- PLEASE let us know if you want Strip Club access, or any other activity in the city!
*** PLEASE READ ALL INSTRUCTIONS CAREFULLY

Marquee Friday Night

- FREE Guest List from 1030pm-1am
-Open bar for ladies from 10:30pm-1am
- Guest List closes at 1am sharp
- Go to the guest list line on Level 2 (P2) of Cosmopolitan, to the right of Marquee Entrance
- Say you are on the ""Till Dawn Group"" Guest List
- Text or Call Joe, 562-243-5001, when you arrive to the venue, he will help you get in and make sure you are in the correct line
- ALL Guests need to be in Club Attire
- Let us know if interested in VIP Table/Bottle Service

Saturday California Love Pool Party at Tao Beach
-Free Guest list from 11am - 3pm
-List closes at 3pm sharp
-Say you are on the ""Till Dawn Group"" guest list
-Please text us when you arrive
-Even girl to guy ratio is recommeded
-Guests need to wear swim attire
-Let us know ahead of time if you are interested in daybeds or cabanas

TAO Nightclub Saturday Night

- FREE Guest List from 10:30pm-1:00am
- Guest List closes at 1:00am SHARP - please arrive early
- Open Bar for Ladies from 10:30pm-11:30pm
- You need to go to the 2nd floor inside Venetian, and to the ""Tao Hotel Guest"" line, which is located in front of the ""Field of Dreams"" Store, to the right of the Tao Entrance
- Text or Call Joe, 562-243-5001, when you arrive to the venue, he will help you get in and make sure you are in the correct line
- Say you are on the ""Till Dawn Group"" Guest List
- Let us know if interested in VIP Table/Bottle Service",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F42381560%2F36086114876%2F1%2Foriginal.jpg?w=1000&rect=0%2C0%2C1080%2C540&s=449642604356a3dfa5258ee35fad2a87,,PST,4/7/2018 15:30,"(36.1699412, -115.1398296)"
Club Crawl Party Bus,"FRI, APR 6 9:00 PM",,"Party like a rock start for the whole night and enjoy FREE drinks on the party bus. You will experience diferent kind of venues thru out the night with a chance for you to experience different anmbience making sure you experiance Las Vegas the right way. Your Host will guide you all night making sure you get in to the places with no hassle.
Hosted Entry to Nightclubs
1 Bar/Lounge
2 or 3 Night Clubs (Depending on the day you are attending the tour)
All Cover Charges Waived
Stop at the Welcome to Las Vegas Sign
55 Minute Party Bus Ride with free Drinks
VIP Host
Drink Special at the Bar/Lounge
ITINERARY
TUESDAY
 9:30 to 10:00 The House of Blues @ Mandalay Bay Hotel (check in)
 10:10 to 11:25 Foundation Room @ Mandalay Bay Hotel
 11:30 to 12:30 Party bus tour
 12:40 to close Vodoo at The Rio Hotel

*Venues and Time subject to change anytime
WEDNESDAY
 9:30 to 10:00 The House of Blues @ Mandalay Bay Hotel (check in)
 10:10 to 11:00 Foundation Room @ Mandal Bay Hotel
 11:10 to 12:20 The Light @ Mandalay Bay Hotel
 12:30 to 1:30 Party bus tour
 1:40 Chatteau @ Paris Hotel

*Venues and Time subject to change anytime
THURSDAY
 9:30 to 10:20 Carlos and Charlies @ Flamingo Hotel (check in)
 10:30 Drais @ Cromwell Hotel
 12:00 to 1:00 Party Bus Tour
 1:00 to close Chatteau @ Paris Hotel

*Venues and Time subject to change anytime
FRIDAY
 9:00 to 9:45 The House of Blues @ Mandalay Bay Hotel (check in)
 9:55 to 11:00 Foundation Room @ Mandalay Bay Hotel
 11:10 to 12:35 The Light @ Mandalay Bay Hotel
 12:45 to 1:45 Party Bus Tour
 1:50 to 3:00 Chatteau @ Paris Hotel

*Venues and Time subject to change anytime
SATURDAY
 9:00 to 9:45 The House of Blues @ Mandalay Bay Hotel (check in)
 9:55 to 11:00 Foundation Room @ Mandalay Bay Hotel
 11:10 to 12:35 The Light @ Mandalay Bay Hotel
 12:45 to 1:45 Party Bus Tour
 1:50 to 3:00 Chatteau @ Paris Hotel

*Venues and Time subject to change anytime
SUNDAY
 9:30 to 10:00 The House of Blues @ Mandalay Bay Hotel (check in)
 10:10 to 11:25 Foundation Room @ Mandalay Bay Hotel
 11:30 to 12:30 Party bus tour
 12:40 to close Vodoo at The Rio Hotel

*Venues and Time subject to change anytime
DRESS CODE
JUST TO MAKE SURE WHEN YOU GO OUT IN VEGAS TO GET INTO ALL THE VENUES HERE ARE SOME TIPS!
For the Ladies:
High heels, dress shoes, Dresses, Skirts, jeans and blouses are acceptable.
We recommend to bring an extra pair of flats that can fit in your purse.
For the Gentlemen:
Suits, Collared Shirts, Slacks, Jeans, Dress Shoes, polo shirts.
Items NOT ACCEPTED!!! Very Important:
No shorts for guys , hats, sunglasses, excessive jewelry, torn or baggy jeans, jeans with tears and rips, tennis shoes and any kind of athletic wear, boots such as work boots or timberlands, flats (you can bring flats in your purse), or sandals. Self Sticks and No drugs of any kind
Notes
Make sure to bring proper Government issued identification such as Driver license or passport (if from another country). Must be 21+ years old
Please bring a copy of email confirmation on paper or screen shot from your phone
Make sure to comply with dress code
You must find your own way to meeting place and your way back to your hotel",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F42924002%2F239226667047%2F1%2Foriginal.jpg?w=1000&rect=0%2C70%2C848%2C424&s=043ad9ffb635d0791a7d1ad2f4b3701f,,PST,4/7/2018 21:00,"(36.1699412, -115.1398296)"
Tao Nightclub Takeover Saturdays - Eric D-Lux,4/7/2018 22:30,"TAO, Las Vegas","FOR Comp Tickets Click HERE
Vegas Nightlife & ClubZone
present...
Friday Takeover at TAO Nightclub
Get Limited Comps While Supplies Last
""Top Rated Nightclub in the World & Vegas since 2005...""
FOR Comp Tickets Click HERE

TAO Nightclub is the award-winning temple of nightlife in Las Vegas, featuring the hottest open format DJs, world-class performers, and A-list celebrities Thursday through Saturday night. Table reservations or tickets are highly recommended.
FAQ:
This event is 21+.
Dress code is strictly enforced.
All attendees must have a valid ID.
MUST PRESENT HARD OR E-TICKET UPON ENTRY.
FOR Comp Tickets Click HERE",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F40814833%2F5350848571%2F1%2Foriginal.jpg?w=1000&rect=0%2C0%2C900%2C450&s=3fd32ec37f6ae0e2f691cd4e8b3d92e1,,PST,4/8/2018 22:30,"(36.1226597, -115.1700866)"
DeeJay Al at Tao Beach Free Guestlist - 4/08/2018,4/8/2018 11:30,"Tao Beach, Las Vegas","Get on the free guestlist for DeeJay Al at Tao Beach Las Vegas on Sunday 4/08/2018!

Guestlist Details: Ladies free before 3 PM, even ratio parties free before 3 PM

Even Ratio Required: Your party must be at least half female.

Signing up for a guest list does not guarantee entry. Appropriate attire is required. Guestlist may close early if venue reaches capacity. The venue reserves the right to refuse entry for any reason.

Looking to book bottle service at Tao Beach? Feel free to contact us at reservations@discotech.me or 415-735-6716 to get a custom table service quote for your party! Please include the number of guys/girls in your party and the date & club you're interested in.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F42936080%2F2890519989%2F1%2Foriginal.jpg?w=1000&rect=0%2C163%2C650%2C325&s=950bd506d4216b9be8d6bc8a7a1ab576,,PST,4/9/2018 11:30,"(36.1226597, -115.1700866)"
Beatbreaker at Tao Free Guestlist - 4/06/2018,4/6/2018 22:30,"Tao, Las Vegas","Get on the free guestlist for Beatbreaker at Tao Las Vegas on Friday 4/06/2018!

Guestlist Details: Ladies free before 12, even ratio free before 12, ladies open bar from 10:30-11:30 PM

Even Ratio Required: Your party must be at least half female.

Signing up for a guest list does not guarantee entry. Appropriate attire is required. Guestlist may close early if venue reaches capacity. The venue reserves the right to refuse entry for any reason.

Looking to book bottle service at Tao? Feel free to contact us at reservations@discotech.me or 415-735-6716 to get a custom table service quote for your party! Please include the number of guys/girls in your party and the date & club you're interested in.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F41759844%2F2890519989%2F1%2Foriginal.jpg?w=1000&rect=0%2C163%2C650%2C325&s=a190d9567c038a55119224f169118234,,PST,4/7/2018 22:30,"(36.1226597, -115.1700866)"
Drais Beachclub Guestlist- FELIX CARTAL 04/08,4/8/2018 11:00,"Drai's Nightclub & Beachclub, Las Vegas","Drais Beachclub
**Aareon Jackson's Guestlist**
Ladies-or-Guys with equal ladies free 11:00am-2:00pm
Text +1(602)475-5596 for further details and Bottle Service Specials.
Dress Code: Beachclub
Drai's Beachclub has unparalleled views of the Las Vegas Strip and is world-renowned for discovering the best musical talent. Drais offers an experience unlike any other Las Vegas Beachclubs.
The 70,000+ square-foot rooftop club at The Cromwell Las Vegas features 150+ VIP tables, eight pools, two VIP balconies, four bars, and over 7,000 square feet of state-of-the-art digital LED screens. The venues 360-degree multi-level experience is reinventing the way guests experience Las Vegas nightlife.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F42182622%2F226240536027%2F1%2Foriginal.jpg?w=1000&rect=0%2C751%2C1212%2C606&s=ba05930429fcc19b4e0af363222e467a,,PST,4/9/2018 11:00,"(36.115049, -115.172144)"
Drais Beachclub Guestlist- A-TRAK 04/07,4/7/2018 11:00,"Drai's Nightclub & Beachclub, Las Vegas","Drais Beachclub
**Aareon Jackson's Guestlist**
Ladies-or-Guys with equal ladies free 11:00am-2:00pm
Text +1(602)475-5596 for further details and Bottle Service Specials.
Dress Code: Beachclub
Drai's Beachclub has unparalleled views of the Las Vegas Strip and is world-renowned for discovering the best musical talent. Drais offers an experience unlike any other Las Vegas Beachclubs.
The 70,000+ square-foot rooftop club at The Cromwell Las Vegas features 150+ VIP tables, eight pools, two VIP balconies, four bars, and over 7,000 square feet of state-of-the-art digital LED screens. The venues 360-degree multi-level experience is reinventing the way guests experience Las Vegas nightlife.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F42182486%2F226240536027%2F1%2Foriginal.jpg?w=1000&rect=0%2C751%2C1212%2C606&s=14f4608de83bf0f2d49b6a9285450763,,PST,4/8/2018 11:00,"(36.115049, -115.172144)"
TAO NIGHTCLUB FRIDAYS **FREE OPEN BAR FOR LADIES**,4/6/2018 22:30,"Venetian Las Vegas, Las Vegas","TAO NIGHTCLUB EPIC FRIDAYS
PLEASE READ THIS DESCRIPTION CAREFULLY
THIS IS NOT A TICKET YOU HAVE TO TEXT TO GET ON A GUESTLIST.
DIFFERENT DATES ALSO AVAILABLE, SELECT OPTION ABOVE.
**HOLIDAY WEEKENDS EXCLUDED, INCLUDING FIGHT NIGHTS AND MOJOR HOLIDAYS**
DEEP PATELs GUESTLIST
Free VIP Open bar for ladies from 10:30-11:30pm and admission till 1am!
FREE ADMISSION FOR GUYS ONLY IF ARRIVING WITH LADIES.
FOR BOTTLE SERVICE AND QUESTIONS CONTACT NUMBER BELOW.
+1.609.481.0991
Also enjoy dinner at TAO restuarant before the club opens!
In the event that Male or Female presale tickets for this event are sold out, a limited number of general admission tickets will be sold at the door on the day of the event. Please contact 609.481.0991 for additional ticket information.
Re-Entry into the venue is subject to capacity.
Dress code is Upscale-Casual; button down collared shirts and dress shoes for gentlemen. No baseball hats, tennis shoes, or open-toed shoes for men.

FAQs
TAO Nightclub Information
The 10,000 square-foot TAO Nightclub is the place to see and be seen, attracting world class DJs and celebrities such as Madonna, Jay Z, Usher, Drake, Rihanna, Heidi Klum, Kim Kardashian, Jamie Foxx and Bono. The voyeuristic design includes three full-service bars, two main rooms playing a variety of hip hop, electronic dance music, and top 40, state-of-the-art audio and lighting systems, private skyboxes, and a 40-foot outside terrace overlooking the Las Vegas Strip. Throughout the venue guests can catch a glimpse of the infamous bathtub models immersed in rose petal baths, and for those looking to catch a brief reprieve from the dance floor, the TAO Lounge and TAO Beach offer sexy alternatives. Dress code is Upscale-Casual; button down collared shirts and dress shoes for gentlemen. No baseball hats, tennis shoes, or open-toed shoes for men.
Are there ID or minimum age requirements to enter the event?
All patrons must be 21 years of age with valid ID. US residents must bring state or federal issued ID. Foreign residents must have passports (no copies or paper ID's will be accepted).
What are my parking options?
The Venetian offers free self-parking and charged valet.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F29330852%2F37283256616%2F1%2Foriginal.jpg?w=1000&rect=0%2C150%2C1800%2C900&s=8398f0b52e745f5c7c27d8ee69a2e962,,PST,4/7/2018 22:30,"(36.115049, -115.172144)"
TAO NIGHTCLUB EPIC SATURDAYS **OPEN BAR FOR LADIES**,4/7/2018 19:00,"The Venetian, TAO Las Vegas, Las Vegas","TAO NIGHTCLUB
PLEASE READ THIS DESCRIPTION CAREFULLY
THIS IS NOT A TICKET YOU HAVE TO TEXT TO GET ON A GUESTLIST.
****HOLIDAY WEEKENDS, FIGHT NIGHTS EXCLUDED, CONTACT NUMBER BELOW FOR INFO*****
DIFFERENT DATES ALSO AVAILABLE, SELECT OPTION ABOVE.
DEEP PATELs GUESTLIST
Free VIP Open bar for ladies from 10:30-11:30pm and admission till 1am!
FREE ADMISSION FOR GUYS IF WITH ARRIVING WITH LADIES.
FOR BOTTLE SERVICE AND QUESTIONS CONTACT NUMBER BELOW.
+1.609.481.0991
Also enjoy dinner at TAO restuarant before the club opens!
In the event that Male or Female presale tickets for this event are sold out, a limited number of general admission tickets will be sold at the door on the day of the event. Please contact 609.481.0991 for additional ticket information.
Re-Entry into the venue is subject to capacity.
Dress code is Upscale-Casual; button down collared shirts and dress shoes for gentlemen. No baseball hats, tennis shoes, or open-toed shoes for men.

FAQs
TAO Nightclub Information
The 10,000 square-foot TAO Nightclub is the place to see and be seen, attracting world class DJs and celebrities such as Madonna, Jay Z, Usher, Drake, Rihanna, Heidi Klum, Kim Kardashian, Jamie Foxx and Bono. The voyeuristic design includes three full-service bars, two main rooms playing a variety of hip hop, electronic dance music, and top 40, state-of-the-art audio and lighting systems, private skyboxes, and a 40-foot outside terrace overlooking the Las Vegas Strip. Throughout the venue guests can catch a glimpse of the infamous bathtub models immersed in rose petal baths, and for those looking to catch a brief reprieve from the dance floor, the TAO Lounge and TAO Beach offer sexy alternatives. Dress code is Upscale-Casual; button down collared shirts and dress shoes for gentlemen. No baseball hats, tennis shoes, or open-toed shoes for men.
Are there ID or minimum age requirements to enter the event?
All patrons must be 21 years of age with valid ID. US residents must bring state or federal issued ID. Foreign residents must have passports (no copies or paper ID's will be accepted).
What are my parking options?
The Venetian offers free self-parking and charged valet.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F29331393%2F37283256616%2F1%2Foriginal.jpg?w=1000&rect=0%2C150%2C1800%2C900&s=078c8b8a04ae0d255d95ad1e9cb312f6,,PST,4/8/2018 19:00,"(36.1226597, -115.1700866)"
Las Vegas Club Crawl - The Chainsmokers,4/7/2018 20:00,"Rockhouse Bar, Las Vegas","Join us as we continue to be ONLY club crawl that can take you to XS Nightclub to see The Chainsmokers!
We are hooking you up at 4 venues with VIP express entry, no covers, a private party host, and some drink specials! You and your fellow partygoers will get to party duty-free while partaking in these exclusive perks at a handful of the hottest Las Vegas venues not to mention that we're getting you into Intrigue Nightclub and XS Nightclub for free where you will get to party to The Chainsmokers!

The Itinerary:
Rockhouse (BOGO drink special)
Senor Frogs (Free Welcome shot and BOGO drink specials)
Intrigue Nightclub (Special Guest TBA)
XS Nightclub (w/The Chainsmokers)
Please meet us at the Rockhouse inside the Venetian at 8 PM the night of your club crawl for check-in.
Must be 21+ years with a valid, Government issued ID.
Dress code is enforced, dress to impress!
Please check our website the week of your club crawl for the full lineup and meetup locations.
Questions? E-mail us at info@laepicclubcrawls.com
All sales are final.
www.laepiclasvegas.com",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F42912472%2F173755391913%2F1%2Foriginal.jpg?w=1000&rect=152%2C0%2C1318%2C659&s=7a10c886d05f7d79e1ad10255de142df,,PST,4/8/2018 20:00,"(36.1226597, -115.1700866)"
TAO BEACH SATURDAY POOL PARTY **FREE OPEN BAR FOR LADIES**,4/7/2018 11:30,"TAO Beach Las Vegas, Las Vegas","Tao Beachclub
(SELECT DIFFERENT DATES ABOVE)
** EXCLUDES HOLIDAY WEEKENDS AND FIGHT WEEKEND, PLEASE CONTACT NUMBER BELOW FOR INFORMATION**
THIS IS NOT A TICKET, ONLY GUESTLIST ENTRY.
PLEASE CONTACT 609.481.0991 FOR CONFIRMATION
DEEP PATELs GUESTLIST
FREE VIP OPEN BAR FOR LADIES USING THIS GUESTLIST FROM 1-2PM & FREE ENTRY TILL 3PM.
FREE ADMISSION FOR GENTLEMEN ONLY IF ARRIVING WITH A LADY.
GUYS ARE COMPED EVEN RATIO GUY;GIRL ONLY!!
FOR DAYBED, CABANAS AND BOTTLE SERVICE RSVP PLS CONTACT NUMBER BELOW
Text +1.609.481.0991 for confirmation to show at Guestlist line.

**A VALID GOVERNMENT ISSUED PHOTO ID AND THE CREDIT CARD USED FOR THE PURCHASE ARE REQUIRED FOR CHECK IN. THE CREDIT CARD PRESENTED AT THE TIME OF CHECK IN MUST CORRESPOND TO THE CREDIT CARD NUMBER AND NAME USED FOR PURCHASE OF TABLE. **
** ALL TICKETS AND TABLES SALES ARE FINAL. TABLES ARE NON REFUNDABLE AND NON-TRANSFEREABLE**
** TAO GROUP RESERVES THE RIGHT TO RELEASE YOUR TABLE FOR RE-SALE IF YOU HAVE NOT ARRIVED BY 1PM ON THE DAY OF THE EVENT.**
** MUST BE 21 YEARS OF AGE OR OVER. **

Pool dress code is as follows:
We encourage pool attire for our guests. No basketball shorts, team jerseys, baseball caps, robes or tank tops will be permitted in the venue. Management reserves all rights.
In the event that Male or Female presale tickets for this event are sold out, a limited number of general admission tickets will be sold at the door on the day of the event. Please contact 609.481.0991 for additional ticket information.
Re-Entry into the venue is subject to capacity.


FAQs
TAO Beachclub Information
THE ORIGINAL LAS VEGAS POOL PARTY
TAO Beach transports visitors to an exotic Balinese poolside escape 7 days a week, March through October. Experience secluded cabanas, day beds for lounging and a full TAO-inspired menu while dancing to world renowned DJs. Reservations recommended, contact 609.481.0991 for more info.

Are there ID or minimum age requirements to enter the event?
All patrons must be 21 years of age with valid ID. US residents must bring state or federal issued ID. Foreign residents must have passports (no copies or paper ID's will be accepted).
What are my parking options?
The Venetian offers free self-parking and valet.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F29624718%2F37283256616%2F1%2Foriginal.jpg?w=1000&rect=0%2C82%2C1384%2C692&s=2d89c3d9ab94a63c9ee1c9266d3f233f,,PST,4/8/2018 11:30,"(36.1226597, -115.1700866)"
Eric D-lux at Tao Beach Free Guestlist - 4/07/2018,4/7/2018 11:30,"Tao Beach, Las Vegas","Get on the free guestlist for Eric D-lux at Tao Beach Las Vegas on Saturday 4/07/2018!

Guestlist Details: Ladies free before 3 PM, even ratio parties free before 3 PM

Even Ratio Required: Your party must be at least half female.

Signing up for a guest list does not guarantee entry. Appropriate attire is required. Guestlist may close early if venue reaches capacity. The venue reserves the right to refuse entry for any reason.

Looking to book bottle service at Tao Beach? Feel free to contact us at reservations@discotech.me or 415-735-6716 to get a custom table service quote for your party! Please include the number of guys/girls in your party and the date & club you're interested in.

Eric D-lux
Straight from the streets of Los Angeles come two of the hottest new talents in the market, Big Syphe and Eric D-Lux. This dynamic duo has been making a huge noise on both the radio airwaves and DJ circuit since joining the Power 106 family just a few short years ago. With their raw, up-beat, and straight from the streets personalities, these energetic 22 year olds have quickly become fan favorites.

Coming from humble beginnings, both began their love of music at a very young age. Influenced by older cousins and friends, each was already fully engulfed in the DJ community by their early teens. Saving up any money they could, each managed to buy records, mixers, turntables, needles, and everything else needed to start their journey. Teaching themselves by watching and listening each picked up the art very quickly.

By high school, each was fully entwined in the party scene, mixing at local house parties and clubs. One common booking at a local club led to the chance meeting of the two. Realizing each had the same ambition, drive, and hustle they instantly clicked and became partners. The two immediately got to work in the studio, dropping mix tape after mix tape and party break after party break, while continuing to DJ at all the hottest clubs in Los Angeles.

In March 2001, Syphe got hired on the Power 106 street team as did D-Lux exactly a year later in 2002. While working on the street team, they continued to stay on the mix tape and party break grind. Their infamous ""Buko Breaks"" Vol 1-3 got major play all over the country. Creating such a stir on the underground scene, in July of 2004, the two were asked to do a mix tape hosted by none other than Pamela Anderson. The mix tape gained major recognition, being talked about on major outlets such as XXL Magazine, the National Enquirer, and MTV. Soon after, Power 106 heavyweights DJ E-Man and Mr. Choc began to take notice and asked the duo to be special guest DJs on the weekend jump-off mix. Being that this was their life-long dream, the duo immediately rose to the occasion.

After 3 months of doing weekend jump-off mixes, the two were asked to start mixing live on-air, making them official Power 106 mixers. Overwhelmed with joy and excitement they jumped at the opportunity to mix live on the radio, most times coming straight from the clubs at 3, 4, or 5 am in the morning. After mixing on air for just over a month the two were asked to submit a jock air-check by the APD at the time Damien Young. Not ever wanting to be radio personalities, the two at first had no yearning to do so. But after much thought and a good chat with their long time friends and mentors DJ Vice and DJ Echo, they decided to do as requested. They turned in the air-check, the Power 106 bosses loved it, and the rest is history!",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F41759898%2F2890519989%2F1%2Foriginal.jpg?w=1000&rect=0%2C163%2C650%2C325&s=74347d318fdb1e365b78c5799702dc6c,,PST,4/8/2018 11:30,"(36.1226597, -115.1700866)"
TAO BEACH SUNDAY FUNDAY **FREE OPEN BAR FOR LADIES**,"SUN, APR 8 11:30 AM","TAO Beach Las Vegas, Las Vegas","Tao Beachclub Sunday Funday
(SELECT DIFFERENT DATES ABOVE)
** EXCLUDES HOLIDAY WEEKENDS AND FIGHT WEEKEND, PLEASE CONTACT NUMBER BELOW FOR INFORMATION**
THIS IS NOT A TICKET, ONLY GUESTLIST ENTRY. PLS CONTACT 609.481.0991 FOR CONFIRMATION
DEEP PATELs GUESTLIST
FREE VIP OPEN BAR FOR LADIES USING THIS GUESTLIST FROM 2-3PM & FREE ENTRY TILL 3PM.
FREE ADMISSION FOR GENTLEMEN ONLY IF ARRIVING WITH A LADY.
GUYS ARE COMPED EVEN RATIO GUY;GIRL ONLY!!
FOR DAYBED, CABANAS AND BOTTLE SERVICE RSVP PLS CONTACT NUMBER BELOW
Text +1.609.481.0991 for confirmation to show at Guestlist line.

**A VALID GOVERNMENT ISSUED PHOTO ID AND THE CREDIT CARD USED FOR THE PURCHASE ARE REQUIRED FOR CHECK IN. THE CREDIT CARD PRESENTED AT THE TIME OF CHECK IN MUST CORRESPOND TO THE CREDIT CARD NUMBER AND NAME USED FOR PURCHASE OF TABLE. **
** ALL TICKETS AND TABLES SALES ARE FINAL. TABLES ARE NON REFUNDABLE AND NON-TRANSFEREABLE**
** TAO GROUP RESERVES THE RIGHT TO RELEASE YOUR TABLE FOR RE-SALE IF YOU HAVE NOT ARRIVED BY 1PM ON THE DAY OF THE EVENT.**
** MUST BE 21 YEARS OF AGE OR OVER. **

Pool dress code is as follows:
We encourage pool attire for our guests. No basketball shorts, team jerseys, baseball caps, robes or tank tops will be permitted in the venue. Management reserves all rights.
In the event that Male or Female presale tickets for this event are sold out, a limited number of general admission tickets will be sold at the door on the day of the event. Please contact 609.481.0991 for additional ticket information.
Re-Entry into the venue is subject to capacity.


FAQs
TAO Beachclub Information
THE ORIGINAL LAS VEGAS POOL PARTY
TAO Beach transports visitors to an exotic Balinese poolside escape 7 days a week, March through October. Experience secluded cabanas, day beds for lounging and a full TAO-inspired menu while dancing to world renowned DJs. Reservations recommended, contact 609.481.0991 for more info.

Are there ID or minimum age requirements to enter the event?
All patrons must be 21 years of age with valid ID. US residents must bring state or federal issued ID. Foreign residents must have passports (no copies or paper ID's will be accepted).
What are my parking options?
The Venetian offers self-parking and valet.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F29625376%2F37283256616%2F1%2Foriginal.jpg?w=1000&rect=0%2C82%2C1384%2C692&s=f8ef4e4df8dd67026984c464acb07cae,,PST,4/9/2018 11:30,"(36.1226597, -115.1700866)"
