Title,Date,Location,Description,ImageURL,User Name,Time_Zone,End_Date,Long_Lat
2018 Junior Achievement Race for Financial Fitness,04/07/18 08:00 AM,"Hooters Casino Hotel Las Vegas - Las Vegas,115 E Tropicana Ave, Las Vegas, NV 89109","Formerly known as Strip on the Strip, the Junior Achievement 4.01K Race for Financial Fitness is a run/walk down Las Vegas Blvd during the month of April in honor of Financial Literacy Awareness Month! All proceeds from this event are going to support over 20,000 students in Southern Nevada as they learn more about financial literacy (how to be smart with your money and credit), how to be ready to join the workforce and how to think like an entrepreneur/business person. The Event consists of a 5k and 1-mile fun run, where participants are encouraged to form teams and walk together! As an added bonus, we will also have a timing station at the 4.01K marker so that participants can log their ""financially fit"" time in addition to their 5K final time. The race Starts/Ends at Hooters Hotel & Casino and runners run down Las Vegas Blvd. Participants receive: race t-shirt, finisher medal, swag bag, and a ticket to the official After Party at the Hooters Hotel & Casino Pool. Whether you are a competitive runner, a 5K newbie, looking for corporate team building activity or just want to have fun with family and friends Junior Achievement of Southern Nevada\'s 4.01K Race for Financial Fitness 5K/1M is for everyone!",https://s3-media2.fl.yelpcdn.com/ephoto/T3NIFv8a9ynqcEd1oy0Opw/300s.jpg,,PST,04/09/18 12:00 PM,"(36.100506, -115.1677344)"
Beatles LOVE by Cirque du Soleil Magical Technical Tour,04/07/18 01:00 PM,"Cirque du Soleil - The Beatles LOVE - Las Vegas,3400 Las Vegas Blvd S, Las Vegas, NV 89109","Enjoy an Insider Access to a narrated demonstration of The Beatles LOVE which is set to feature the show's technical elements such as:  automation, audio, projections, lighting, rigging, and highlight some of the show's props and wardrobe.  We invite newcomers, hotel guests, locals, and fans into the LOVE Theatre by experiencing the cutting-edge brighter, bolder, and bigger technology behind The Beatles LOVE.\n\nWHEN\nOccurrence:  FRIDAY & SATURDAY*\nTime(s):  1:00pm - 1:30pm**\nDuration:   Approximately 30 mins.\nSeating:  FREE admission and seating is on a first come basis. Plan to arrive 15mins prior to the start of the event.\nLocation:  The Beatles LOVE Theatre, at the Mirage Hotel and Casino, Las Vegas\n\nDISCLAIMER\n*Performance dates & times are subject to change/cancel without notices.\nContact Cirque Internal Ticketing 702-352-0221 for schedule updates.\n**Late Comers:  For the safety of all attendees no late arrivals will be allowed after the start time.\nSpecial Effects:  Strobe lights and theatrical fog will be used during the demos. Guests who react to either of these effects should attend the show at their own risk.\nPhotography:  Is permitted during the demonstration though no video recordings.",https://s3-media1.fl.yelpcdn.com/ephoto/itjem9vtMgkVzRW0h0CQ-Q/300s.jpg,,PST,05/07/18 01:30 PM,"(36.1206147, -115.1719738)"
Advance Screening: Truth or Dare,04/10/18 07:00 PM,"Regal Cinemas Red Rock 16 & IMAX - Las Vegas,11011 West Charleston Blvd, Las Vegas, NV 89135","Film: Truth or Dare\nStudio: Universal Pictures\nRating: PG-13\n\nWide Release Date: Friday, 13 April 2018",https://s3-media1.fl.yelpcdn.com/ephoto/kty7A7gpOMakWq8tIvSazg/300s.jpg,,PST,04/11/18 07:00 PM,"(36.1206147, -115.1719738)"
David Byrne,04/18/18 07:30 PM,"The Smith Center - Las Vegas,361 Symphony Park Ave, Las Vegas, NV 89106","Tour: American Utopia Tour 2018\nHeadlining: David Byrne\nSupporting: Mauro Refosco\nAges: 5+\n\nShow: 7:30 P.M. PST\n\n""Grammy and Oscar winning composer, songwriter and singer David Byrne attained legendary status as the founder and lead singer of Talking Heads - and now he is performing at The Smith Center as part of his extensive world tour, coinciding with the March 2018 release of his hotly anticipated new album \'American Utopia.\'""\n\n""Don\'t miss this rare chance to hear Byrne perform songs from his new album, classics from his solo career, plus iconic hits from his career with Talking Heads. A 12-piece band will also join Byrne on stage for a choreographed concert that he calls \'the most ambitious show I\'ve done since the shows that were filmed for (Talking Heads concert film) \'Stop Making Sense.\'\'""\n\n""Every ticket purchased for David Byrne includes a CD of the new album American Utopia, released on 3/9/18. You\'ll receive instructions via email on how to redeem your album shortly after ticket purchase."" - TheSmithCenter.com",https://s3-media4.fl.yelpcdn.com/ephoto/5Nb7EPQdBwnNQRLpjzQ7Dg/300s.jpg,,PST,04/19/18 07:30 PM,"(36.1688268, -115.1518086)"
Viva Las Vegas,04/19/18 10:00 AM,"The Orleans Hotel & Casino - Las Vegas,4500 West Tropicana Ave, Las Vegas, NV 89103","Special Event: 21st Viva Las Vegas Rockabilly Weekend\nHeadliners: The Stray Cats, Jerry Lee Lewis, Duane Eddy\nAges: All\n\nTickets: 35$-300$",https://s3-media2.fl.yelpcdn.com/ephoto/AakQUSWYLPsBY4Hsg8KbUw/300s.jpg,,PST,04/21/18 10:00 PM,"(36.1688268, -115.1518086)"
Beatles LOVE by Cirque du Soleil Magical Technical Tour,05/07/18 01:00 PM,"Cirque du Soleil - The Beatles LOVE - Las Vegas,3400 Las Vegas Blvd S, Las Vegas, NV 89109","Enjoy an Insider Access to a narrated demonstration of The Beatles LOVE which is set to feature the show's technical elements such as:  automation, audio, projections, lighting, rigging, and highlight some of the show's props and wardrobe.  We invite newcomers, hotel guests, locals, and fans into the LOVE Theatre by experiencing the cutting-edge brighter, bolder, and bigger technology behind The Beatles LOVE.\n\nWHEN\nOccurrence:  FRIDAY & SATURDAY*\nTime(s):  1:00pm - 1:30pm**\nDuration:   Approximately 30 mins.\nSeating:  FREE admission and seating is on a first come basis. Plan to arrive 15mins prior to the start of the event.\nLocation:  The Beatles LOVE Theatre, at the Mirage Hotel and Casino, Las Vegas\n\nDISCLAIMER\n*Performance dates & times are subject to change/cancel without notices.\nContact Cirque Internal Ticketing 702-352-0221 for schedule updates.\n**Late Comers:  For the safety of all attendees no late arrivals will be allowed after the start time.\nSpecial Effects:  Strobe lights and theatrical fog will be used during the demos. Guests who react to either of these effects should attend the show at their own risk.\nPhotography:  Is permitted during the demonstration though no video recordings.",https://s3-media4.fl.yelpcdn.com/ephoto/sA-JkPcqrP_2Vvb6l8OVTw/300s.jpg,,PST,06/06/18 01:30 PM,"(36.1204933, -115.1747142)"
2018 Lung Force Expo,04/05/18 08:00 AM,"SpringHill Suites Las Vegas Convention Center - Las Vegas,2989 Paradise Rd, Las Vegas, NV 89109","This special two-day educational event brings together patients, caregivers, and advocates with leading lung health experts to learn about cutting edge treatments, medications, resources and research to fight lung cancer and other lung diseases.\n\nAt the LUNG FORCE Expo you'll find:\nEducational programs for patients and professionals\nDynamic Inspirational Speakers\nExhibitors and supporters\nMaterials and resources\nRelationship Building Opportunities",https://s3-media1.fl.yelpcdn.com/ephoto/BJCOvn0EmTLoXhq2h0zvUg/300s.jpg,,PST,04/06/18 04:30 PM,"(36.135191, -115.155541)"
Wayne Newton,03/27/18 08:00 PM,"Windows At Ballys Las Vegas - Las Vegas,3655 Las Vegas Blvd S, Las Vegas, NV 89109","Residency: Up Close And Personal\nHeadlining: Wayne Newton\nAges: All\n\n""Las Vegas actor, singer and entertainment legend, Mr. Las Vegas Wayne Newton makes his return to the stage after more than five years with his all-new and original production, \'Wayne Newton: Up Close and Personal,\' at the Windows Showroom at Bally\'s Las Vegas.""\n\n""After working since he was just four years old, Newton took some time off to spend with his family and to get his iconic estate \'Casa de Shenandoah\' open for tours. Now, Newton is back with \'Wayne Newton: Up Close and Personal,\' a show unlike any he has ever done before, boasting a compilation of all of his extraordinary talents.""\n\n""Newton sings crowd favorites including the platinum record hit, \'Danke Schoen,\' as well as engages with the audience by answering questions, making for a truly extraordinary experience. His vast musical talents are on display as he plays an assortment of the many instruments he has perfected. Voted Nevada Magazine\'s \'Best Entertainer\' eight years in a row, he has performed more than 30,000 shows in Las Vegas. Newton shares the fantastic stories and videos that were impactful and influential on his legendary 50+ year career.""\n\n""\'I can\'t tell you how thrilled I am to return home to the Las Vegas stage, especially to perform such a personal and unique show. This will be very different and a more intimate show than I\'ve done in the past and I\'m looking forward to interacting with each audience and sharing stories from my life in Las Vegas, some of which I\'ve never told before,\' Newton said."" - caesars.com",https://s3-media3.fl.yelpcdn.com/ephoto/CwHJaB0UU_tV9pGymFYeeg/300s.jpg,,PST,04/17/18 10:00 PM,"(36.1140611, -115.170627)"
HAIM,04/13/18 08:00 PM,"Pearl Concert Theater At Palms Casino Resort - Las Vegas,4321 W Flamingo Rd, Las Vegas, NV 89103",Tour: Sister Sister Sister Tour\nHeadlining: HAIM\nSupporting: Lizzo\nAges: All\n\nShow: 8:00 P.M. PST,https://s3-media1.fl.yelpcdn.com/ephoto/Drp8JlibKrEymE2NjyIFMg/300s.jpg,,PST,04/14/18 08:00 PM,"(36.1141044, -115.1954251)"
Cher,05/02/18 08:00 PM,"Park Theater - Las Vegas,3770 Las Vegas Blvd S, Las Vegas, NV 89109",Residency: Classic Cher\nHeadlining: Cher\nShow: 8:00 P.M. PDT\nAges: All,https://s3-media1.fl.yelpcdn.com/ephoto/b5l9jpW5ctVZe2ZM0-CGMg/300s.jpg,,PST,05/19/18 11:30 PM,"(36.1037049, -115.174848)"
Caifanes,05/04/18 09:00 PM,"House of Blues - Music Venue - Las Vegas,3950 Las Vegas Blvd S, Las Vegas, NV 89119","Headlining: Caifanes\nSupporting: TBA\nAges: 18+\n\nShow: 9:00 P.M. PST\nDoors: 8:00 P.M. PST\n\nFor VIP seating upgrades, please fill out a request on the House of Blues website.\n\nHouse of Blues Las Vegas is a carbon neutral venue by Terrapass.",https://s3-media1.fl.yelpcdn.com/ephoto/bUnsRB_YItFVGmzZPUllCQ/300s.jpg,,PST,05/05/18 09:00 PM,"(36.1037049, -115.174848)"
Mike Love ft. Olivia Thai at Topgolf Las Vegas,05/18/18 08:00 PM,"Topgolf - Las Vegas,4627 Koval Ln, Las Vegas, NV 89109","Mike Love\nOlivia Thai\n@ TOPGOLF LAS VEGAS (THE TOYOTA YARD)\nFriday May 18, 2018\n8pm || 18+ || $15+\n\nAll tickets are Standing Room Only.\n\n21+ Only for VIP tickets. 18+ for GA tickets.\n\nTickets are non refundable.\n\nNon-professional cameras allowed, no detachable lenses.\n\nGuests accept all customary risks associated with live events.\n\nNo outside Food and Beverage allowed into the venue.\n\nPremium Hitting Bays with unobstructed views of the concert are available by contacting LasVegasEvents@Topgolf.c.\n\nLink to Tickets on TicketMaster\nbit.ly/2Ful5fx\n\nInfo @ Topgolf.com\nbit.ly/2Hl7qIe\n\nLike, Repost & Tag\nAina Roots + Your Frenz\nfor a Chance to Win\nTickets\n\nFollow Aina Roots\non Snapchat, Twitter and FB\nfor Upcoming Show Info +\nChances to Win Concert Tickets",https://s3-media4.fl.yelpcdn.com/ephoto/hnJW8-AhwOgWUDRRWwfPzQ/300s.jpg,,PST,05/19/18 08:00 PM,"(36.1037049, -115.174848)"
SOJA at Brooklyn Bowl (18+),05/19/18 07:00 PM,"Brooklyn Bowl - Las Vegas,3545 Las Vegas Blvd S, Las Vegas, NV 89109","SOJA\n@ BROOKLYN BOWL\nSaturday May 19, 2018\n7pm || 18+ || $29.50 - $49.50+\n\n$29.50 general admission. $35 general admission (day of show). $49.50 club level.\n\nAll guests must have a valid government issued ID for entry to the venue. No refunds.\n\nTICKETS PURCHASED IN PERSON AT THE BOX OFFICE INCLUDE A $2 BOX OFFICE FEE.\n\nALL TICKET PRICES INCLUDE NEVADA'S 9% LIVE ENTERTAINMENT TAX\n\nAll general admission tickets are standing room only.\n\nLink to Tickets on TicketFly\nticketfly.com/purchase/e\n\nInfo @ Vegas.BrooklynBowl.com\nbrooklynbowl.com/event/1\n\nLike, Repost & Tag\nAina Roots + Your Frenz\nfor a Chance to Win\nTickets and a Bowling Lane\n\nFollow Aina Roots\non Snapchat, Twitter and FB\nfor Upcoming Show Info +\nChances to Win Concert Tickets",https://s3-media4.fl.yelpcdn.com/ephoto/5RWi3vxD_ERbOp-KdHGd2Q/300s.jpg,,PST,05/20/18 07:00 PM,"(36.1175056, -115.1696207)"
"UB40 w/ Ali Campbell, Astro & Mickey at Brooklyn Bowl (2 Nights)",07/27/18 12:00 AM,"Brooklyn Bowl - Las Vegas,3545 Las Vegas Blvd S, Las Vegas, NV 89109","UB40\nfeaturing Ali Campbell, Astro & Mickey\nFools Rush In Weekend\n@ BROOKLYN BOWL\nFriday July 27, 2018 & Saturday July 28, 2018\n7:30pm || 18+ || $47.50 - $85+\n\n$47.50 general admission. $52 general admission (day of show)\n$75 club level. $85 2-Day Pass\n\nAll guests must have a valid government issued ID for entry to the venue. No refunds.\n\nTICKETS PURCHASED IN PERSON AT THE BOX OFFICE INCLUDE A $2 BOX OFFICE FEE.\n\nALL TICKET PRICES INCLUDE NEVADA'S 9% LIVE ENTERTAINMENT TAX\n\nAll general admission tickets are standing room only.\n\nLink to Tickets on TicketFly\nDay 1:\nbrooklynbowl.com/event/1\nDay 2:\nbrooklynbowl.com/event/1\n2-Day Pass:\nbrooklynbowl.com/event/1\n\nInfo @ Vegas.BrooklynBowl.com\nDay 1:\nticketfly.com/purchase/e\nDay 2:\nticketfly.com/purchase/e\n2-Day Pass:\nticketfly.com/purchase/e\n\nLike, Repost & Tag\nAina Roots + Your Frenz\nfor a Chance to Win\nTickets and a Bowling Lane\n\nFollow Aina Roots\non Snapchat, Twitter and FB\nfor Upcoming Show Info +\nChances to Win Concert Tickets",https://s3-media4.fl.yelpcdn.com/ephoto/CnUxQGwyMCsO8_i4j3FCzA/300s.jpg,,PST,07/29/18 02:00 AM,"(36.1175056, -115.1696207)"
The Decemberists,08/01/18 08:30 PM,"House of Blues - Music Venue - Las Vegas,3950 Las Vegas Blvd S, Las Vegas, NV 89119","Headlining: The Decemberists\nSupporting: Whitney\nAges: All\n\nShow: 8:30 P.M. PDT\nDoors: 7:30 P.M. PDT\n\nFor VIP seating upgrades, please fill out a request on the House of Blues website.\n\nHouse of Blues Las Vegas is a carbon neutral venue by Terrapass.",https://s3-media1.fl.yelpcdn.com/ephoto/gm_PKmPHmBmw-2YfWC9XjA/300s.jpg,,PST,08/02/18 08:30 PM,"(36.093044, -115.175564)"
Jack White,08/23/18 08:00 PM,"The Chelsea - Las Vegas,3708 Las Vegas Blvd S, Las Vegas, NV 89109","Tour: Boarding House Reach tour\nHeadlining: Jack White\nAges: All\n\n""PLEASE NOTE: this is a PHONE-FREE show. No photos, video or audio recording devices allowed."" - ticketmaster.com\n\nTickets: General On-Sale Tuesday, 20 March 2018 C.E. - 1:00 P.M. PDT\n\n""Additionally, tickets for Jack\'s 2018 headline tour go on sale at 10am local time today (01.26.18). Every online ticket purchased for North American shows will include a physical CD copy of Boarding House Reach with the option to upgrade to the standard black vinyl LP."" - jackwhiteiii.com",https://s3-media1.fl.yelpcdn.com/ephoto/mEPfbfNt9Pf-D9ditioOJA/300s.jpg,,PST,08/24/18 11:30 PM,"(36.109786, -115.176767)"
Ozzy Osbourne,10/13/18 08:00 PM,"Grand Garden Arena - Las Vegas,3799 Las Vegas Blvd S, Las Vegas, NV 89109","Tour: No More Tours 2 tour\nHeadlining: Ozzy Osbourne\nSupporting: Stone Sour\nDate: Saturday, 13 October 2018 C.E.\n7:30 P.M.\n\nAges: All",https://s3-media4.fl.yelpcdn.com/ephoto/sGZS-pajZcSb5SahXyTVug/300s.jpg,,PST,10/14/18 08:00 PM,"(36.104313, -115.1685048)"
Andrea Bocelli,12/01/18 08:00 PM,"Grand Garden Arena - Las Vegas,3799 Las Vegas Blvd S, Las Vegas, NV 89109","Tour: November-December 2018 Tour\nHeadlining: Andrea Bocelli\nAges: All\n\nTickets: General On-Sale Monday, 26 March 2018 C.E. - 10:00 A.M. PDT\n\n""Andrea Bocelli\'s November-December 2018 Tour goes on sale Monday March 26th, but FAN CLUB members have early access starting today!""\n\n""Don\'t miss Andrea\'s first career performance in Salt Lake City, his first performance in Pittsburgh in over 20 years, his return to Las Vegas, Phoenix, Dallas, Boston, and back-to-back performances in New York City at Madison Square Garden.""\n\n""Use the code TENOR at the links below to get your tickets today!"" - andreabocelli.com",https://s3-media2.fl.yelpcdn.com/ephoto/idixxWrpkg0E1Fh804u51w/300s.jpg,,PST,12/02/18 08:00 PM,"(36.104313, -115.1685048)"
Remote Viewing Conference,06/03/18 08:00 AM,"South Point Hotel, Casino & Spa - Las Vegas,9777 S Las Vegas Blvd, Las Vegas, NV 89183","Learn and practice Associative Remote Viewing alongside other RV enthusiasts and rub elbows with RV veterans like Joe McMoneagle and Lyn Buchanan.\n\nOther speakers include Dean Radin, Pam Coronado, and Steve Braude.\n\nHosted by Applied Precognition Project. This year's event dovetails with the joint IRVA/SSE conference that starts the very next day at the same hotel.",https://s3-media4.fl.yelpcdn.com/ephoto/tMCJfASyXpE0PLrJ9cUiTA/300s.jpg,,PST,06/05/18 06:00 PM,"(36.0112258, -115.1752403)"
Naked bURN THE LOVERS sea mountain One Love Temple festival Las Vegas dance and day events,03/31/18 09:30 AM,"Sea Mountain One Love Temple - Las Vegas,4400 S Eastern Ave, Las Vegas, NV 89119",Imagine minutes from the Vegas strip the all day and all night clothing optinal party for couples and women as seen just now in Maxim and Esquire Vegas sexiest day. A say of dance and nights of nude pools and days of sunshine and love immersion the event to welcome spring with only the most upcale people,https://s3-media3.fl.yelpcdn.com/ephoto/viw78BF1y6CmdFq-7Rc4bA/300s.jpg,,PST,04/04/18 03:30 AM,"(36.104381, -115.118478)"
Glass Craft and Bead Expo,04/04/18 09:00 AM,"South Point Hotel, Casino & Spa - Las Vegas,9777 S Las Vegas Blvd, Las Vegas, NV 89183","For Immediate Release         Michele Voelkening\nMarch 5, 2018         702-610-4064                                    \n***CALENDAR POSTING***\n24th ANNUAL GLASS CRAFT & BEAD EXPO TO BE HELD\nAT SOUTH POINT HOTEL & CASINO\n\nConvention and Expo is the largest Glass and Bead Expo in the Country\n\nWHAT: The largest glass and bead expo in the country, The Glass Craft & Bead Expo, is returning to South Point Hotel & Casino April 4th through April 8th. The art Expo will feature more than 250 classes taught by professional artists and innovative industry leaders. The Expo also will also offer nearly 160 booths and 70 tabletops in the exhibition hall as well as several artists who will perform live demonstrations in flameworking and other glass art techniques. Glass artists from around the world skilled in stained, fused, mosaics, coldworking, beadmaking, marble making and other torch working will be on hand at the Expo to present their work and teach classes. From Wednesday, April 4th until Sunday, April 8th classes will be held throughout the day. Friday, Saturday and Sunday, April 6th through April 8th, the Expo will be open to the public.\n\nWHEN: Fri., April 6 -  9:00am - 6:00pm\nSat., April 7 -  9:00am - 6:00pm\nSun., April 8 - 10:00am - 3:00pm\n\nClasses begin Wednesday April 4th.The show floor opens Friday, April 6th at 9:00 AM.\n\nPlease note: classes begin Wednesday, April 4th. All students must pre-register.\n\nWHERE: South Point Hotel & Conference Center\n 9777 Las Vegas Blvd. South\n\nCOST:  Admission price:\n$15 per person\n$13 for seniors or military\nDiscount coupons will be available on the website after 3/15/18\n\n \n\nFor more information, and a complete expo lineup, please visit glasscraftexpo.com.",https://s3-media4.fl.yelpcdn.com/ephoto/vZUwJjghmzdON9l3TOec8w/300s.jpg,,PST,,"(36.0112258, -115.1752403)"
Book Signing/West of Hell By Whiskey Emerson,04/07/18 06:00 PM,"Studio 21 Tattoo Gallery - Las Vegas,6020 W Flamingo Rd, Las Vegas, NV 89103","Whiskey Emerson, author of West of Hell will be in the studio signing copies of her recently published book. This is a great opportunity to meet and speak to this amazing author, maybe enjoy a glass of whiskey and a cigar if you're into that sort of thing. We'll have whiskey glasses to give away, raffle prizes and artists will be tattooing images from the book illustrations. One hundred percent of the proceeds from the tattoos will be given to a local charity soon to be announced.\n\nHere's a little something to give you an idea what the book is about.\n\nOne hundred and fifty years ago, New York City was not the city it is today. It was a hellish metropolis, a machine fueled and controlled by political corruption, murder, violence, and extortion. A place where no life was sacred...a place not for the faint of heart.\n\nCopies of the book will be available here at the studio at a discounted price and will be signed by the author. Should be a lot of fun for all you book nerds!!",https://s3-media3.fl.yelpcdn.com/ephoto/q7QYEpXOvVGo_C5cryf15w/300s.jpg,,PST,04/09/18 09:00 PM,"(36.11485529999999, -115.2236054)"
'The Light Dawns;' Come & join us for worship & fellowship @ FCCUCC,04/08/18 09:30 AM,"Ce Palabra Viva - Las Vegas,3415 S Mojave Rd, Las Vegas, NV 89121","Please join us as we journey into the days of Easter with celebration and learning.  We meet inside the Palabra Viva Congregation in one of their meeting rooms.  Stay tuned for sometime in May we will be in our new location(!!) at 2709 Horseshoe Drive, LV, NV 89120.",https://s3-media2.fl.yelpcdn.com/ephoto/TohKqwHbTzebEV2JOiYIdA/300s.jpg,,PST,04/09/18 09:30 AM,"(36.1272138, -115.1058249)"
"Wine, Women & Shoes!",04/15/18 01:00 PM,"Green Valley Ranch Resort & Spa - Henderson,2300 Paseo Verde Pkwy, Henderson, NV 89052","Join us for wine tasting, designer shopping, best in shoe contest, fashion show and more to benefit St. Jude's Ranch for Children!",https://s3-media2.fl.yelpcdn.com/ephoto/ItQTcacRGmYSRO1Et2zd6w/300s.jpg,,PST,04/16/18 01:00 PM,"(36.0209607, -115.09037)"
Hermans Hermits Starring Peter Noone - TixBag,04/27/18 08:00 PM,"Hermans Hermits Starring - Las Vegas, NV,129 East Fremont Street, Las Vegas, NV 89101, USA, Las Vegas, NV 89101","Hermans Hermits is an internationally successful 60s British rock band, from Manchester, England, formed in 1963. Part of the British Invasion, their trademark simple, non-threatening, clean-cut boys next door image made them easier to listen to and more accessible than other British Invasion bands. Their hits include Im Into Something Good, Mrs. Brown, Youve Got a Lovely Daughter, and Im Henry VIII, I Am. Don miss this one night only performance at the Golden Nugget!""",https://s3-media2.fl.yelpcdn.com/ephoto/r-kehzUKBjyDM0rAZ60U7A/300s.jpg,,PST,04/09/18 10:30 PM,"(36.0209607, -115.09037)"
Hermans Hermits Starring Peter Noone - TixBag,04/27/18 08:00 PM,"Golden Nugget - Las Vegas, NV,129 East Fremont Street, Las Vegas, NV 89101, Las Vegas, NV 89101","Herman's Hermits are an English beat rock band, formed in Manchester in 1964. Originally called Herman & The Hermits, they were discovered by Harvey Lisberg, who signed them up to\nmanagement.",https://s3-media3.fl.yelpcdn.com/ephoto/E-rP1JmZW2u49-FmS-aPUQ/300s.jpg,,PST,04/09/18 10:30 PM,"(36.1700166, -115.1447934)"
Fuel the Fight Car Show benefitting Grant a Gift Autism Foundation,05/05/18 11:00 AM,"Gaudin Ford - Las Vegas,6625 Roy Horn Way, Las Vegas, NV 89118","On May 5th, Gaudin Ford will join forces with Team Shelby for the Fuel the Fight Car Show, benefitting Grant a Gift Autism Foundation. Enjoy a complimentary BBQ, the sounds of live DJ spinning the classics, awards, prizes and more.   More than 150 vehicles are expected.\nAdmittance is FREE. Car registration is $10.  Gaudin Ford is located at I-215 and S. Rainbow. For more information, email: carshow@gaudinmotorcompa",https://s3-media4.fl.yelpcdn.com/ephoto/A4jS9-P6mWPJfKf-XnPrRg/300s.jpg,,PST,04/09/18 02:00 PM,"(36.1700166, -115.1447934)"
Learn How to Flip Houses,04/04/18 07:00 PM,"Flipping Females - Las Vegas, NV,1180 N Town Center Drive Suite 100, Las Vegas, NV 89144","We are a group of private real estate investors and we're sharing our success with others. We'll show you how to get started where you are now and how to get where you want to be.  All at your pace with local classes, local mentors and local properties. We are creative in our approach and we even have a group of Flipping Females that are setting this market on fire!! This could change your life!\nOpportunities don't come around like this one very often.  Attend one of our workshops, you'll be impressed. To learn more, get dates and times click here: donnaflorence.theultimat",https://s3-media4.fl.yelpcdn.com/ephoto/_SGc-Xadxlh1C3dhvkM9Rw/300s.jpg,,PST,,"(36.1700166, -115.1447934)"
Gin Blossoms Concert,04/06/18 08:00 PM,"Gin Blossoms Concert - Las Vegas, NV,129 East Fremont Street, Las Vegas, NV 89101","Shaped in 1987 in Tempe, Arizona, the Gin Blossoms are a pop/musical crew known for their southwestern sound and commanding....",https://s3-media4.fl.yelpcdn.com/ephoto/mW1lVEnmNpIXfQPaCJm6dw/300s.jpg,,PST,04/07/18 08:00 PM,"(36.1700166, -115.1447934)"
Tixtm@123,04/06/18 08:00 PM,"The Golden Nugget - Las Vegas, NV,129 East Fremont Street, Las Vegas, NV 89101","Event: Gin Blossoms Concert\nDate:  06 Apr 2018\nTime:  8:00 PM to 10:00 PM\nMin. Ticket Price: $58.00\n\nBooking: tixbag.com/events/perfor\n\nVenue: The Golden Nugget, 129 East Fremont Street, Las Vegas, NV 89101, USA\n\nShaped in 1987 in Tempe, Arizona, the Gin Blossoms are a pop/musical crew known for their southwestern sound and commanding the elective shake period in the \'90s. With hits like ""Hello Jealousy,"" ""Got some answers concerning You"" and ""Tail You Down,"" the Gin Blossoms have earned a few platinum collections and a Grammy nomination. Try not to miss your opportunity to hear Gin Blossom\'s irresistible pop shake melodies!",https://s3-media3.fl.yelpcdn.com/ephoto/Ep-uKXe_itDBiGFtojkeAw/300s.jpg,,PST,04/09/18 10:00 PM,"(36.1700166, -115.1447934)"
"Weekly African Drumming Class in Las Vegas with Master Drummer from Ivory Coast, West Africa",04/06/18 06:30 PM,"Africa Love - Las Vegas,6539 S Las Vegas Blvd, Las Vegas, NV 89119","Weekly African Drum Class in Las Vegas with Master Drummer from Ivory Coast, West Africa\n\nWeekly African drum class at Town Square in Las Vegas with Papa Diarra Zumana, Master Drummer from Ivory Coast, West Africa. papadiarrazumana.com\n\nClass: Every Friday 6:30pm-8pm\n\nLocation: Africa Love (Gift and Decor Store). 6539 Las Vegas Blvd South, C-114, Las Vegas, NV 89119\n(TOWN SQUARE across from Saks 5th Avenue next to Portofino)\n\nAfrica Love Store Facebook page\nfacebook.com/AfricaLove-\n\nPhone: 702-600-5841 or 424-703-0784\n\nCost: $20 per class\n\nDrum Rental Available: $8 per class or bring your own drum\n\nALL AGES AND LEVELS WELCOME!!\n\nPLEASE JOIN OUR FACEBOOK EVENT PAGE HERE:\nfacebook.com/events/1553\n\nCome by anytime and party with us at Africa Love in Town Square!\n\nPLEASE HELP US STAY IN TOUCH WITH YOU!!\nComplete a short African Drum, Dance, Music & Entertainment interest form by following this link:\ngoo.gl/forms/4VWCdNQmsqF...",https://s3-media4.fl.yelpcdn.com/ephoto/jvS47CeywAHFqqafd5s15Q/300s.jpg,,PST,04/09/18 08:00 PM,"(36.1700166, -115.1447934)"
Career Night,04/10/18 04:00 PM,"Keller Williams Realty Southwest - Las Vegas, NV,6180 Brent Thurman Way Suite 100, Las Vegas, NV 89148",Are you looking to start a career in real estate and want to learn more before taking the leap? Join us for this limited time event and get the chance to learn what our industry is all about!,https://s3-media1.fl.yelpcdn.com/ephoto/8Mr6JS81NzFTc7wzfTi8BQ/300s.jpg,,PST,04/11/18 04:00 PM,"(36.076519, -115.287833)"
Career Night,04/11/18 04:00 PM,"Keller Williams Realty Southwest - Las Vegas, NV,6180 Brent Thurman Way, Las Vegas, NV 89148",Are you looking to start a career in real estate and want to learn more before taking the leap? Join us for this limited time event and get the chance to learn what our industry is all about!,https://s3-media4.fl.yelpcdn.com/ephoto/LF2KPv4VhuaMROcKJp9TRg/300s.jpg,,PST,04/09/18 05:00 PM,"(36.076519, -115.287833)"
