Event picture number,Event name,Description,Interest,Start time,Finish time ,Event date,End date,Repeat,Address,Lat/Lon,Website,Phone
Happy_44.jpg,Hexx Kitchen + Bar,"Hexx Kitchen + Bar at Paris Las Vegas has a late-night happy hour  night from 11 p.m. to close as well as from 2 to 6 p.m. Drink specials include beer selections starting at $4; an assortment of wines by the glass, priced at $7: signature cocktails, including the Apples on Fire, made with Fireball Cinnamon Whisky, Angry Orchard hard apple cider and apple juice, priced at $7; and 20 percent off snacks, appetizers and oven-fired pizzas. Snacks and appetizers include spinach artichoke dip, served with pita and crispy tortilla chips; smothered fries covered in pulled pork; cheese curds and barbecue gravy; and crispy broccolini topped with dried chili, citrus and golden balsamic.",Happy hours ,2:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"3655 Las Vegas Blvd S, Las Vegas, NV 89109",36.112419-115.171593,https://www.hexxlasvegas.com/,702 331-5100
Happy_45.jpg,Honey Salt,"Honey Salt_s happy hour is seven days a week from 3 to 6 p.m. in the bar, lounge and patio area.Specials include half-off cocktails, beer and wines by the glass and $4 to $7 fare like Buffalo cauliflower and lump crab lettuce cups.",Happy hours ,3:00:00 PM,6:00:00 PM,01.01.2019,31.12.2019,Everyday ,"1031 S Rampart Blvd,. Las Vegas, NV 89145",36.160851-115.292921,http://honeysalt.com/,702 445-6100
Happy_46.jpg,House of Blues,"At the House of Blues at Mandalay Bay, happy hour runs seven days a week from 2 to 5 p.m. Patrons can order $5 beer and $7 mixed drink specials and food priced between $5 to $8, with choices such as waffle fried chicken, a flatbread of the day and carnitas sliders.",Happy hours ,2:00:00 PM,5:00:00 PM,01.01.2019,31.12.2019,Everyday ,"3950 Las Vegas Blvd S, Las Vegas, NV 89119",36.094054-115.177023,http://www.houseofblues.com/lasvegas,702 632-7600
Happy_47.jpg,Hussong's Cantina,"Hussong_s Cantina at Boca Park has a happy hour  Mon through Fri from 3 to 6 p.m., and all day on Suns. Get discounted original margaritas, drafts and select wines, as well as eats under $5 such as tacos, house nachos, guacamole, chips and salsa, to name a few.",Happy hours ,3:00:00 PM,6:00:00 PM,01.01.2019,31.12.2019," Mon, Tue, Wed, Thu, Fri","740 S Rampart Blvd Ste 7, Las Vegas, NV 89145",36.163702-115.289232,https://hussongsbocapark.com/,702 778-2160
Happy_48.jpg,Jaleo,"Jaleo at the Cosmopolitan holds happy hour  Sun through Thufrom 4 to 7 p.m. with sangria for $8. Tapas include tToasted Marcona almonds with sea salt for $4, Spanish marinated olives with Manchego cheese for $4, fried calamari with alioli for $6, or traditional Catalan crystal bread with goat cheese, roasted peppers, roasted onion, eggplant and romesco for $6",Happy hours ,3:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"3708 Las Vegas Blvd S, Las Vegas, NV 89109",36.110163-115.175380,https://www.cosmopolitanlasvegas.com/restaurants/jaleo,702 698-7950
Happy_49.jpg,Katsuya by Starck,"Head to Katsuya_s bar at the SLS Las Vegas daily from 5 to 7 p.m. for full-sized signature dishes from $4 to $10, specialty cocktails for $8, and hot sake carafes, well drinks, house wine for $7 each.",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"2535 Las Vegas Blvd S, Las Vegas, NV 89109",36.142527-115.156202,http://slslasvegas.com/restaurants-bars/katsuya/,702.761.7611
Happy_50.jpg,Allegro,"Allegro, the classic Italian-American eatery at Wynn Las Vegas, presents a Pizza Bar Happy Hour from 3 p.m. to 5:30 p.m.  Sat and Sun. Enjoy one of Chef Enzo Febbraro_s specialty wood fired pizzas priced from $18 to $21 and endless draft Stella Artois or Blue Moon beers for $25. Guests can also view weekend football games on big screen televisions throughout the bar area.",Happy hours ,3:00:00 PM,5:00:00 PM,01.01.2019,31.12.2019,Everyday ,"3131 Las Vegas Blvd S, Las Vegas, NV 89109",36.127401-115.164777,http://www.wynnsocial.com/features/404552978/pizza-bar-happy-hour-at-allegro,888 320-7110
Happy_51.jpg,LAVO Italian Restaurant & Nightclub,"LAVO Italian Restaurant & Loungeis one of the hottest spots on the Las Vegas Strip from the creators of TAO Asian Bistro, TAO Nightclub & TAO Beach. Located at The Palazzo, LAVO has become Las Vegas_ celebrity haunt that has already hosted a long list of star studded evenings.",Happy hours ,5:00:00 PM,6:00:00 PM,01.01.2019,31.12.2019," Mon, Tue, Wed, Thu, Fri","3325 Las Vegas Blvd S, Las Vegas, NV 89109",36.123253-115.168404,https://www.lavolv.com/,702 791-1800
Happy_52.jpg,Lazy Dog Restaurant & Bar,"Downtown Summerlin lands a casual new restaurant out of California today with the opening of Lazy Dog Restaurant & Bar. The idea here is to take nostalgic dishes and give them a twist. Executive chef Gabriel _Gabe_ Caliendo has dishes such as the campfire pot roast, a black and bleu burger and ceviche tostados. Some dishes on the _Nutritious & Delicious_ menu roll in at less than 650 calories such as a chimichurri mahi mahi and a lemon caper chicken pasta. The restaurant also plans to roll out brunch on the weekends and a dog-friendly menu for the patio. Happy hour specials run from 3 to 6 p.m. weekdays, and again on Suns through Thus from 9 p.m. to midnight.",Happy hours ,3:00:00 PM,6:00:00 PM,01.01.2019,31.12.2019," Mon, Tue, Wed, Thu, Fri","1725 Festival Plaza Dr, Las Vegas, NV 89135",36.153047-115.333822,https://www.lasvegashappyhour.net/happy-hour-for-lazy-dog-restaurant-and-bar-summerlin-in-las-vegas-nv-89135/,702 727-4784
Happy_52.jpg,Lazy Dog Restaurant & Bar,"Downtown Summerlin lands a casual new restaurant out of California today with the opening of Lazy Dog Restaurant & Bar. The idea here is to take nostalgic dishes and give them a twist. Executive chef Gabriel _Gabe_ Caliendo has dishes such as the campfire pot roast, a black and bleu burger and ceviche tostados. Some dishes on the _Nutritious & Delicious_ menu roll in at less than 650 calories such as a chimichurri mahi mahi and a lemon caper chicken pasta. The restaurant also plans to roll out brunch on the weekends and a dog-friendly menu for the patio. Happy hour specials run from 3 to 6 p.m. weekdays, and again on Suns through Thus from 9 p.m. to midnight.",Happy hours ,9:00:00 PM,12:00:00 AM,01.01.2019,31.12.2019," Sun, Mon, Tue, Wed, Thu","1725 Festival Plaza Dr, Las Vegas, NV 89135",36.153047-115.333822,https://www.lasvegashappyhour.net/happy-hour-for-lazy-dog-restaurant-and-bar-summerlin-in-las-vegas-nv-89135/,702 727-4784
Happy_53.jpg,Libre Mexican Cantina,Libre Cantinaat Red Rock Resortoffers happy hour daily from 4 to 6 p.m. and 9 to 11 p.m. with $6 dishes such as Mexican street corn fritters and shrimp ceviche.,Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"11011 W Charleston Blvd, Las Vegas, NV 89135",36.156695-115.333491,https://librelasvegas.com//,702 478-5118
Happy_54.jpg,Lucille's Smokehouse Bar-B-Que,"Flying Pig Lounge at Lucille_s Smokehouse Bar-B-Que has no cover charge for its daily happy hour from 3 to 7 p.m. and 9 p.m. to close. Highlights include pulled pork queso dip, fried pickles, sliders, barbecue rib tips and much more, all at a discounted price. Draft beers, wine specials, well cocktails, martinis and featured cocktails are also available starting at $4.25.",Happy hours ,3:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"11011 W Charleston Blvd, Las Vegas, NV 89135",36.156695-115.333491,http://lucillesbbq.com/,702 220-7427
Happy_54.jpg,Lucille's Smokehouse Bar-B-Que,"Flying Pig Lounge at Lucille_s Smokehouse Bar-B-Que has no cover charge for its daily happy hour from 3 to 7 p.m. and 9 p.m. to close. Highlights include pulled pork queso dip, fried pickles, sliders, barbecue rib tips and much more, all at a discounted price. Draft beers, wine specials, well cocktails, martinis and featured cocktails are also available starting at $4.25.",Happy hours ,9:00:00 PM,11:00:00 PM,01.01.2019,31.12.2019," Fri, Sat ","11011 W Charleston Blvd, Las Vegas, NV 89135",36.156695-115.333491,http://lucillesbbq.com/,702 220-7427
Happy_54.jpg,Lucille's Smokehouse Bar-B-Que,"Flying Pig Lounge at Lucille_s Smokehouse Bar-B-Que has no cover charge for its daily happy hour from 3 to 7 p.m. and 9 p.m. to close. Highlights include pulled pork queso dip, fried pickles, sliders, barbecue rib tips and much more, all at a discounted price. Draft beers, wine specials, well cocktails, martinis and featured cocktails are also available starting at $4.25.",Happy hours ,9:00:00 PM,10:00:00 PM,01.01.2019,31.12.2019," Mon, Tue, Wed, Thu, Fri","11011 W Charleston Blvd, Las Vegas, NV 89135",36.156695-115.333491,http://lucillesbbq.com/,702 220-7427
Happy_55.jpg,Lupo by Wolfgang Puck,"Lupo_s happy hour at Mandalay Bay is offered daily from 5 p.m. to 7 p.m. in the bar area with specials on selected draft beer, wine and specialty cocktails.",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"3950 Las Vegas Blvd S, Las Vegas, NV 89119",36.094002-115.176937,http://wolfgangpuck.com/restaurants/finedining/lupo/lasvegas/,702 740-5522
Happy_56.jpg,Mercato della Pescheria,"Located inside of the Grand Canal Shoppes, Mercato della Pescheria_s happy hour is from 3 to 6 p.m. daily with $6 bites like meatball sliders and crispy gnocchi.",Happy hours ,3:00:00 PM,6:00:00 PM,01.01.2019,31.12.2019,Everyday ,"3377 S Las Vegas Blvd #2410, Las Vegas, NV 89109",36.122737-115.168354,http://mercatodellapescheria.com/lasvegas/,702 837-0309
Happy_57.jpg,Mi Casa Grill & Cantina,"Located in the Silverton casino, Mi Casa Grill Cantina_s happy hour occurs daily in the bar area from 4 to 7 p.m. Discounts include 50 percent off house margaritas and draft beer.",Happy hours ,4:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"3333 Blue Diamond Rd, Las Vegas, NV 89139",36.042022-115.183965,http://silvertoncasino.com/dine/dining-in-las-vegas-on-a-budget/,702 914-8650
Happy_58.jpg,Mr Chow,"Mr Chow at Caesars Palace features a social hour daily from 5 to 7 p.m. at the bar and on the patio where guests can nab half-off all drinks, including signature favorites such as the 50/50 made with Martell XO Cognac, Thatchers Yumberry Liqueur, red shiso syrup and fresh yuzu juice or the Inception made with lychee essence and topped with Mo‰t & Chandon. A petite chicken satay goes for $5, shrimp rolls for $6, mini ribs for $8 and glazed prawns for $9.",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019," Tue, Wed, Thu, Fri, Sat ","3570 S Las Vegas Blvd, Las Vegas, NV 89109",36.116416-115.175036,https://www.caesars.com/caesars-palace/restaurants/mr-chow#.WmWRXZM-dE5,702 731-7888
Happy_59.jpg,Montecristo Cigar Bar,"Are you ready to step into the man cave? This stunning cigar bar is actually a pleasure for members of both sexes, a one-of-a-kind environment with 100 seats and four clearly different areas _ the Signature Bar, The Library, The Courtyard and The Vault Room. Wherever you choose to sit, you can expect a comfy seat, perfect for puffing on a fine cigar and watching whatever big game is on any number of the television screens. During happy hour, indulge in 2-for-1 specials on cocktails including the Ginger Julep and Liquid Silk Martini. The bar, which is known for its fine whiskey collection, also goes 2-for-1 on a selection of these stunning spirits.",Happy hours ,7:00:00 PM,9:00:00 PM,01.01.2019,31.12.2019,Everyday ,"3570 S Las Vegas Blvd, Las Vegas, NV 89109",36.116416-115.175036,https://www.caesars.com/caesars-palace/restaurants/mr-chow#.WmWRXZM-dE5,702 731-7888
Happy_60.jpg,Nacho Daddy,Visit the Westside of town for Nacho Daddy_s happy hour is  Mon through Fri from 3 to 6 p.m. and all day on Suns in the bar and patio area. Enjoy bottomless house margaritas or mimosas for $20 and mini nachos for $4 or $5 depending on the toppings such as Buffalo hot or barbecue chicken.,Happy hours ,3:00:00 PM,6:00:00 PM,01.01.2019,31.12.2019," Mon, Tue, Wed, Thu, Fri","9560 W Sahara Ave, Las Vegas, NV 89117",36.145049-115.302694,https://nachodaddy.com/,702 462-2298
Happy_60.jpg,Nacho Daddy,Visit the Westside of town for Nacho Daddy_s happy hour is  Mon through Fri from 3 to 6 p.m. and all day on Suns in the bar and patio area. Enjoy bottomless house margaritas or mimosas for $20 and mini nachos for $4 or $5 depending on the toppings such as Buffalo hot or barbecue chicken.,Happy hours ,11:00:00 AM,10:00:00 PM,01.01.2019,31.12.2019, Sun,"9560 W Sahara Ave, Las Vegas, NV 89117",36.145049-115.302694,https://nachodaddy.com/,702 462-2298
Happy_61.jpg,Nine Fine Irishmen, Mon through Fri from 2 to 5 p.m. get $5 pints and cocktails as well as $6 appetizers.,Happy hours ,2:00:00 PM,5:00:00 PM,01.01.2019,31.12.2019," Mon, Tue, Wed, Thu, Fri","3790 Las Vegas Blvd S, Las Vegas, NV 89109",36.102604-115.174514,https://www.newyorknewyork.com/en/restaurants/nine-fine-irishmen.html,702 740-6463
Happy_62.jpg,Oscar's Steakhouse,"Oscar_s steakhouse at the Plaza offers happy hour  day from 4 to 7 p.m. During happy hour, guests can get half off all beers, glasses of house wine and well drinks. Happy hour also offers half off a selection of appetizers. Wed night is local_s night with the happy hour menu applying all night long. Thu night is Ladies Night and ladies drink free beer, house wine and well drinks from 4 to 7 p.m.",Happy hours ,4:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019," Sun, Mon, Tue, Wed, Thu","1 S Main St, Las Vegas, NV 89101",36.155510-115.153274,http://www.oscarslv.com/,702 386-7227
Happy_63.jpg,Other Mama,"Other Mama has a daily happy hour from 5 to 6 p.m. with $5 house wines and premium well drinks, $3 beers and $5 to bites under $10.",Happy hours ,5:00:00 PM,6:00:00 PM,01.01.2019,31.12.2019,Everyday ,"3655 S Durango Dr Ste 6, Las Vegas, NV 89147",36.123692-115.279926,https://www.othermamalv.com/,702 463-8382
Happy_63.jpg,Other Mama,Other Mama has a $1 oyster special  Fri & Sat nights from 10 pm to 11 pm!,Happy hours ,10:00:00 PM,11:00:00 PM,01.01.2019,31.12.2019," Fri, Sat ","3655 S Durango Dr Ste 6, Las Vegas, NV 89147",36.123692-115.279926,https://www.othermamalv.com/,702 463-8382
Happy_64.jpg,Old Homestead Steakhouse,"A bit of East Coast steakhouse tradition is reinvented at Caesars Palace with the Las Vegas outpost of New York City landmark Old Homestead. Brothers Marc and Greg Sherry, whose family has been associated with the original Old Homestead (est. 1868 for decades, gives Vegas a taste of its fine cuts and storybook history.Complemented by sultry d‚cor, dark woods and burgundy leather booths, Old Homestead's urban dining room and bar feels like a familiar comfort. (The glass wine cellar holding 15,000 bottles doesn't hurt, either.Many beloved American favorites are featured here, such as applewood smoked bacon, calamari, Kobe meatballs and warm banana bread pudding. Ranging from the New York Strip to porterhouse for two, the restaurant's standout menu items are the famous cuts of meat, selected and butchered with the attention to detail that made the original so iconic. Experience how Old Homestead serves up the perfect Vegas meal.",Happy hours ,9:00:00 PM,12:00:00 AM,01.01.2019,31.12.2019,Everyday ,"3570 S Las Vegas Blvd, Las Vegas, NV 89109",36.116425-115.174993,http://blog.caesars.com/las-vegas/las-vegas-restaurant/caesars-palace-happy-hour-guide/,702 731-7888
Happy_65.jpg,Pancho's,"Pancho_s Mexican Restaurant in Downtown Summerlin has a happy hour  Mon through Fri from 2 to 7 p.m. with half-priced appetizers and drink specials, including $1.25 off draft beer, $2.25 off house and flavored margaritas, $3 off well cocktails and $3.20 off house wines.",Happy hours ,2:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019," Mon, Tue, Wed, Thu, Fri","11020 Lavender Hill Dr, Las Vegas, NV 89135",36.146044-115.334089,https://panchosrestaurant.com/,702 982-0111
Happy_65.jpg,Pancho's,"Pancho_s Mexican Restaurant in Downtown Summerlin has a happy hour  Mon through Fri from 2 to 7 p.m. with half-priced appetizers and drink specials, including $1.25 off draft beer, $2.25 off house and flavored margaritas, $3 off well cocktails and $3.20 off house wines.",Happy hours ,11:00:00 AM,7:00:00 PM,01.01.2019,31.12.2019, Sat,"11020 Lavender Hill Dr, Las Vegas, NV 89135",36.146044-115.334089,https://panchosrestaurant.com/,702 982-0111
Happy_65.jpg,Pancho's,"Pancho_s Mexican Restaurant in Downtown Summerlin has a happy hour  Mon through Fri from 2 to 7 p.m. with half-priced appetizers and drink specials, including $1.25 off draft beer, $2.25 off house and flavored margaritas, $3 off well cocktails and $3.20 off house wines.",Happy hours ,10:00:00 AM,7:00:00 PM,01.01.2019,31.12.2019, Sun,"11020 Lavender Hill Dr, Las Vegas, NV 89135",36.146044-115.334089,https://panchosrestaurant.com/,702 982-0111
Happy_66.jpg,Park on Fremont," Mon through Fri from 4 to 7 p.m., happy hour includes crispy Brussels sprouts, garbage fries, fried pickles and tacos for $6 and well cocktails for $3, domestic draft beers for $4, and craft beers on draft priced at $5.",Happy hours ,4:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019," Mon, Tue, Wed, Thu, Sun","506 Fremont St, Las Vegas, NV 89101",36.146044-115.334089,http://parkonfremont.com/,702 834-3160
Happy_67.jpg,Paymon's Mediterranean Cafe & Hookah Lounge,"Paymon_s offers happy hour daily from 5 to 7 p.m. with half-price dishes in the hookah lounge. Find cocktails such as the Intercontinental made with Irishman Original Clan whiskey and the Island Forager made with Botanist Gin. For food, try the falafel, fried calamari, mozzarella sticks, dolmas with meat, Athens fries and more all for half price.",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019," Mon, Wed, Thu, Fri, Sat, Sun","4147 S Maryland Pkwy, Las Vegas, NV 89119",36.113948-115.138320,https://paymons.com/,702 731-6030
Happy_67.jpg,Paymon's Mediterranean Cafe & Hookah Lounge,"Paymon_s offers happy hour daily from 5 to 7 p.m. with half-price dishes in the hookah lounge. Find cocktails such as the Intercontinental made with Irishman Original Clan whiskey and the Island Forager made with Botanist Gin. For food, try the falafel, fried calamari, mozzarella sticks, dolmas with meat, Athens fries and more all for half price.",Happy hours ,5:00:00 PM,1:00:00 AM,01.01.2019,31.12.2019, Tue,"4147 S Maryland Pkwy, Las Vegas, NV 89119",36.113948-115.138320,https://paymons.com/,702 731-6030
Happy_68.jpg,PBR Rock Bar & Grill,"From 2 to 6 p.m. and again from midnight to 2 a.m. Sun through Thu at PBR Rock Bar at the Miracle Mile Shops, find $5 and $7 small plates, and drink two-for-one draft beers and well cocktails. Small plate choices include smoked sausage bites with mustard barbecue sauce; beer cheese and crab dip with soft pretzels; and chicken chili verde, served with flour tortillas.",Happy hours ,2:00:00 PM,6:00:00 PM,01.01.2019,31.12.2019," Mon, Tue, Wed, Thu","3663 Las Vegas Blvd S #730, Las Vegas, NV 89109",36.109463-115.171988,https://www.pbrrockbar.com/,702 750-1685
Happy_69.jpg,Pink Taco,"Pink Taco_s happy hour  Mon through Fri from 4 to 6 p.m. at the Hard Rock Hotel features $7 well cocktails, margaritas, sangria, and wine and two-for-one beers. Dishes include Zonkey Fries topped with carne asada, queso, jalape¤os, sour cream and pico de gallo; fried hominy tossed in lime juice and Taj¡n; tostada de mariscos with shrimp, fish, octopus, whipped avocado, cucumber, pice de gallo and Taj¡n; and margarita chicken wings tossed in a Pink Taco casa margarita and served with cilantro jalape¤oranch, all for $7 each.",Happy hours ,4:00:00 PM,6:00:00 PM,01.01.2019,31.12.2019," Mon, Tue, Wed, Thu, Fri","4455 Paradise Rd, Las Vegas, NV 89169",36.110515-115.155377,https://hardrockhotel.com/las-vegas-dine/Pink-Taco.php,702 693-5525
Happy_70.jpg,Pizza Rock,"Pizza Rock at Green Valley Ranch has two happy hours Mon through Fri from 3 to 6 p.m., and daily from 10 p.m. to close. Order $4, $5 and $7 bites including Italian fries, Pizza Rock meatballs, zucchini fries, along with personal size pizzas Cal Italia, Pesto Paradise and Tony 2 Times, to name a few. In addition, guests can imbibe with $4 well drinks and 32-ounce PBR, $2 off all draft beers, and $2 wines by the glass and select specialty cocktails.",Happy hours ,3:00:00 PM,6:00:00 PM,01.01.2019,31.12.2019," Mon, Tue, Wed, Thu, Fri","2300 Paseo Verde Pkwy, Henderson, NV 89052",36.020526-115.089979,http://pizzarocklasvegas.com/,702 385-0838
Happy_70.jpg,Pizza Rock,"Pizza Rock at Green Valley Ranch has two happy hours Mon through Fri from 3 to 6 p.m., and daily from 10 p.m. to close. Order $4, $5 and $7 bites including Italian fries, Pizza Rock meatballs, zucchini fries, along with personal size pizzas Cal Italia, Pesto Paradise and Tony 2 Times, to name a few. In addition, guests can imbibe with $4 well drinks and 32-ounce PBR, $2 off all draft beers, and $2 wines by the glass and select specialty cocktails.",Happy hours ,10:00:00 PM,1:45:00 AM,01.01.2019,31.12.2019," Fri, Sat ","2300 Paseo Verde Pkwy, Henderson, NV 89052",36.020526-115.089979,http://pizzarocklasvegas.com/,702 385-0838
Happy_70.jpg,Pizza Rock,"Pizza Rock at Green Valley Ranch has two happy hours Mon through Fri from 3 to 6 p.m., and daily from 10 p.m. to close. Order $4, $5 and $7 bites including Italian fries, Pizza Rock meatballs, zucchini fries, along with personal size pizzas Cal Italia, Pesto Paradise and Tony 2 Times, to name a few. In addition, guests can imbibe with $4 well drinks and 32-ounce PBR, $2 off all draft beers, and $2 wines by the glass and select specialty cocktails.",Happy hours ,10:00:00 PM,11:45:00 PM,01.01.2019,31.12.2019," Sun, Mon, Tue, Wed, Thu","2300 Paseo Verde Pkwy, Henderson, NV 89052",36.020526-115.089979,http://pizzarocklasvegas.com/,702 385-0838
Happy_71.jpg,PKWY Tavern Taphouse and Grille,"All locations of PKWY Tavern have happy hour Mon through Fri, 4 to 7 p.m. Domestic draft beer, well drinks and wine are $3. The bites menu was created by Lanny Chin, PKWY Tavern_s executive chef, featuring a variety of tacos including spicy chicken, pork belly and buffalo shrimp ($6, street corn fritters ($6, hand-cut chips with onion dip or chili con queso ($5 and parmesan pretzel bites ($5.",Happy hours ,4:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019," Mon, Tue, Wed, Thu, Fri","9820 W Flamingo Rd, Las Vegas, NV 89147",36.116134-115.306079,https://www.pkwytavern.com/,702 243-5329
Happy_71.jpg,PKWY Tavern Taphouse and Grille,"All locations of PKWY Tavern have happy hour Mon through Fri, 4 to 7 p.m. Domestic draft beer, well drinks and wine are $3. The bites menu was created by Lanny Chin, PKWY Tavern_s executive chef, featuring a variety of tacos including spicy chicken, pork belly and buffalo shrimp ($6, street corn fritters ($6, hand-cut chips with onion dip or chili con queso ($5 and parmesan pretzel bites ($5.",Happy hours ,4:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019," Mon, Tue, Wed, Thu, Fri","450 S Rampart Blvd, Las Vegas, NV 89145",36.167690-115.286775,https://www.pkwytavern.com/,702 772 2000
Happy_71.jpg,PKWY Tavern Taphouse and Grille,"All locations of PKWY Tavern have happy hour Mon through Fri, 4 to 7 p.m. Domestic draft beer, well drinks and wine are $3. The bites menu was created by Lanny Chin, PKWY Tavern_s executive chef, featuring a variety of tacos including spicy chicken, pork belly and buffalo shrimp ($6, street corn fritters ($6, hand-cut chips with onion dip or chili con queso ($5 and parmesan pretzel bites ($5.",Happy hours ,4:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019," Mon, Tue, Wed, Thu, Fri","445 Marks St, Henderson, NV, 89104",36.058118-115.037934,https://www.pkwytavern.com/,702 586 3557 
Happy_72.jpg,Plantone's Italian Market,"If you_re in the Southwest area, visit Plantone during their daily happy hour from 4 to 7 p.m. Guests can order $3 beers, $4 select wines by the glass, $3 large pizza by the slice and $5.95 personal pizzas.",Happy hours ,4:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"8680 W Warm Springs Rd #100, Las Vegas, NV 89148",36.056426-115.281369,http://plantonesitalian.com/,702 478-9098
Happy_73.jpg,Pub 1842,"Michael Mina_s Pub 1842 at the MGM Grand serves happy hour Thu,Fri,Satand Monat the bar from 2 to 5 p.m. and from 9 p.m. to close (cocktails only. Try the cup of pork chili for $7, brisket sliders for $8 and lobster grilled cheese for $9. Nab 12-ounce drafts of Anchor Brewing Mango Wheat for $5 or bottles of Estrella Damm Lager. A list of cocktails goes for $7.",Happy hours ,2:00:00 PM,5:00:00 PM,01.01.2019,31.12.2019," Mon, Thu, Fri, Sat, ","3799 Las Vegas Blvd S, Las Vegas, NV 89109",36.102810-115.171491,https://www.michaelmina.net/restaurants/las-vegas/pub-1842/,702 891-3922
Happy_73.jpg,Pub 1842,"Michael Mina_s Pub 1842 at the MGM Grand serves happy hour Thu,Fri,Satand Monat the bar from 2 to 5 p.m. and from 9 p.m. to close (cocktails only. Try the cup of pork chili for $7, brisket sliders for $8 and lobster grilled cheese for $9. Nab 12-ounce drafts of Anchor Brewing Mango Wheat for $5 or bottles of Estrella Damm Lager. A list of cocktails goes for $7.",Happy hours ,9:00:00 PM,1:00:00 AM,01.01.2019,31.12.2019," Mon, Thu, Fri, Sat, ","3799 Las Vegas Blvd S, Las Vegas, NV 89109",36.102810-115.171491,https://www.michaelmina.net/restaurants/las-vegas/pub-1842/,702 891-3922
Happy_74.jpg,Pub 365," Mon through Fri from 3 to 6 p.m., Pub 365 at the Tuscany features $3.65 house spirits, wine and featured craft beer selections that rotate daily, other than Joseph James Craft American Lager, which will remain as a happy hour mainstay. A reverse happy hour seven days a week from 11 p.m. to 4 a.m. offers three sliders not featured on the regular menu for $6.",Happy hours ,3:00:00 PM,6:00:00 PM,01.01.2019,31.12.2019,Everyday ,"255 E Flamingo Rd, Las Vegas, NV 89169",36.113302-115.160601,https://www.tuscanylv.com/restaurant/pub-365/,702 893-8933
Happy_74.jpg,Pub 365," Mon through Fri from 3 to 6 p.m., Pub 365 at the Tuscany features $3.65 house spirits, wine and featured craft beer selections that rotate daily, other than Joseph James Craft American Lager, which will remain as a happy hour mainstay. A reverse happy hour seven days a week from 11 p.m. to 4 a.m. offers three sliders not featured on the regular menu for $6.",Happy hours ,11:00:00 PM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"255 E Flamingo Rd, Las Vegas, NV 89169",36.113302-115.160601,https://www.tuscanylv.com/restaurant/pub-365/,702 893-8933
Happy_75.jpg,Rao's,"Rao_s at Caesars Palace has wine, specialty cocktails and beer ranging from $4 to $8, as well as green tomato Caprese and gorgonzola meatballs at the bar Sun through Thu from 5 to 6:30 p.m",Happy hours ,5:00:00 PM,6:30:00 PM,01.01.2019,31.12.2019," Sun, Mon, Tue, Wed, Thu","3570 Las Vegas Blvd S, Las Vegas, NV 89109",36.116390-115.175101,https://www.caesars.com/caesars-palace/restaurants/raos,877 346-4642
Happy_76.jpg,Sammy's Restaurant & Bar,"Head to Sammy_s from 4 to 6 p.m. daily for half-priced tapas including spicy Chinese-style chicken meatballs with pickled cucumber, Thai chicken satays with spicy peanut ginger sauce, and truffle fries. Drink specials feature $2 off wine by the glass, beer and cocktails.",Happy hours ,3:00:00 PM,6:00:00 PM,01.01.2019,31.12.2019,Everyday ,"1501 N Green Valley Pkwy, Henderson, NV 89074",36.030028-115.086903,http://www.sammyspizza.com/location/sammys-green-valley-sammys-tavern/,702 567-4000
Happy_76.jpg,Sammy's Restaurant & Bar,"Head to Sammy_s from 12 am to 4 am daily for half-priced tapas including spicy Chinese-style chicken meatballs with pickled cucumber, Thai chicken satays with spicy peanut ginger sauce, and truffle fries. Drink specials feature $2 off wine by the glass, beer and cocktails.",Happy hours ,12:00:00 AM,4:00:00 AM,01.01.2019,31.12.2019,Everyday ,"1501 N Green Valley Pkwy, Henderson, NV 89074",36.030028-115.086903,http://www.sammyspizza.com/location/sammys-green-valley-sammys-tavern/,702 567-4000
Happy_77.jpg,Searsucker Las Vegas,"Searsucker at Caesars Palace has $4 Budweiser and Bud Light, $5 draft beer, $7 house infusions and wines by the glass as well as $8 specialty cocktails from 5 to 7 p.m. daily.",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"3570 Las Vegas Blvd S, Las Vegas, NV 89109",36.116459-115.175068,http://searsucker.com/,702 866-1800
